direction,entry_time,exit_time,entry_price,exit_price,prob,pnl,pnl_pct,capital
long,2026-03-23 10:05:00+00:00,2026-03-23 10:05:00+00:00,2.97463,3.04258,0.7041,132.1746,2.0843,6473.56
long,2026-03-23 10:10:00+00:00,2026-03-23 10:10:00+00:00,3.04258,2.91646,0.7473,-281.2869,-4.3452,6192.27
long,2026-03-23 10:15:00+00:00,2026-03-23 10:15:00+00:00,2.91646,2.81802,0.6682,-221.3939,-3.5753,5970.88
long,2026-03-23 10:20:00+00:00,2026-03-23 10:20:00+00:00,2.81802,2.69923,0.8218,-263.6364,-4.4154,5707.24
short,2026-03-23 10:35:00+00:00,2026-03-23 10:35:00+00:00,2.44783,2.44381,0.8177,-2.0416,-0.0358,5705.2
short,2026-03-23 10:50:00+00:00,2026-03-23 10:50:00+00:00,2.2861,2.35077,0.7492,-172.8011,-3.0288,5532.4
short,2026-03-23 11:00:00+00:00,2026-03-23 11:00:00+00:00,2.2514,2.28912,0.6076,-103.7547,-1.8754,5428.64
short,2026-03-23 11:05:00+00:00,2026-03-23 11:05:00+00:00,2.28912,2.31311,0.6705,-67.7495,-1.248,5360.9
short,2026-03-23 11:10:00+00:00,2026-03-23 11:10:00+00:00,2.31311,2.15012,0.7307,367.026,6.8464,5727.92
short,2026-03-23 11:15:00+00:00,2026-03-23 11:15:00+00:00,2.15012,2.36614,0.8205,-586.9333,-10.2469,5140.99
short,2026-03-23 11:20:00+00:00,2026-03-23 11:20:00+00:00,2.36614,2.48797,0.8369,-274.9859,-5.3489,4866.0
short,2026-03-23 11:30:00+00:00,2026-03-23 11:30:00+00:00,2.4164,2.46794,0.5509,-113.5202,-2.3329,4752.48
short,2026-03-23 11:35:00+00:00,2026-03-23 11:35:00+00:00,2.46794,2.46055,0.685,4.7259,0.0994,4757.21
short,2026-03-23 11:40:00+00:00,2026-03-23 11:40:00+00:00,2.46055,2.39183,0.6091,123.3483,2.5929,4880.56
short,2026-03-23 11:45:00+00:00,2026-03-23 11:45:00+00:00,2.39183,2.44802,0.724,-124.4174,-2.5492,4756.14
short,2026-03-23 11:50:00+00:00,2026-03-23 11:50:00+00:00,2.44802,2.47367,0.7131,-59.3464,-1.2478,4696.79
short,2026-03-23 11:55:00+00:00,2026-03-23 11:55:00+00:00,2.47367,2.46307,0.7049,10.7328,0.2285,4707.52
short,2026-03-23 12:05:00+00:00,2026-03-23 12:05:00+00:00,2.39619,2.38885,0.617,5.005,0.1063,4712.53
short,2026-03-23 12:20:00+00:00,2026-03-23 12:20:00+00:00,2.26699,2.25806,0.6733,9.1383,0.1939,4721.67
short,2026-03-23 12:40:00+00:00,2026-03-23 12:40:00+00:00,2.3996,2.39422,0.5861,1.1428,0.0242,4722.81
short,2026-03-23 12:50:00+00:00,2026-03-23 12:50:00+00:00,2.3321,2.32569,0.7771,3.5355,0.0749,4726.35
short,2026-03-23 13:05:00+00:00,2026-03-23 13:05:00+00:00,2.33256,2.32919,0.7075,-2.6242,-0.0555,4723.72
short,2026-03-23 13:10:00+00:00,2026-03-23 13:10:00+00:00,2.32919,2.31502,0.5712,19.2901,0.4084,4743.01
short,2026-03-23 13:15:00+00:00,2026-03-23 13:15:00+00:00,2.31502,2.25125,0.7817,121.1659,2.5546,4864.18
short,2026-03-23 13:30:00+00:00,2026-03-23 13:30:00+00:00,2.32046,2.30527,0.7885,22.1131,0.4546,4886.29
short,2026-03-23 13:45:00+00:00,2026-03-23 13:45:00+00:00,2.303,2.34278,0.6364,-94.1741,-1.9273,4792.12
short,2026-03-23 14:00:00+00:00,2026-03-23 14:00:00+00:00,2.28078,2.34181,0.556,-137.8136,-2.8758,4654.3
short,2026-03-23 14:05:00+00:00,2026-03-23 14:05:00+00:00,2.34181,2.3766,0.5967,-78.4531,-1.6856,4575.85
short,2026-03-23 14:10:00+00:00,2026-03-23 14:10:00+00:00,2.3766,2.40918,0.7318,-71.8805,-1.5709,4503.97
short,2026-03-23 14:15:00+00:00,2026-03-23 14:15:00+00:00,2.40918,2.38982,0.7204,27.1856,0.6036,4531.16
short,2026-03-23 14:25:00+00:00,2026-03-23 14:25:00+00:00,2.41092,2.17381,0.721,436.5694,9.6348,4967.73
short,2026-03-23 14:30:00+00:00,2026-03-23 14:30:00+00:00,2.17381,2.23182,0.8527,-142.5035,-2.8686,4825.22
short,2026-03-23 14:35:00+00:00,2026-03-23 14:35:00+00:00,2.23182,2.27383,0.6713,-100.4766,-2.0823,4724.75
short,2026-03-23 14:50:00+00:00,2026-03-23 14:50:00+00:00,2.27002,2.24518,0.779,42.2517,0.8943,4767.0
short,2026-03-23 15:15:00+00:00,2026-03-23 15:15:00+00:00,2.30293,2.38078,0.6139,-170.6812,-3.5805,4596.32
short,2026-03-23 15:35:00+00:00,2026-03-23 15:35:00+00:00,2.40455,2.31328,0.6787,165.2707,3.5957,4761.59
short,2026-03-23 15:40:00+00:00,2026-03-23 15:40:00+00:00,2.31328,2.32034,0.6049,-24.0553,-0.5052,4737.53
short,2026-03-23 15:55:00+00:00,2026-03-23 15:55:00+00:00,2.30546,2.32261,0.6681,-44.7169,-0.9439,4692.81
short,2026-03-23 16:00:00+00:00,2026-03-23 16:00:00+00:00,2.32261,2.30299,0.7961,30.2564,0.6447,4723.07
short,2026-03-23 16:10:00+00:00,2026-03-23 16:10:00+00:00,2.34588,2.35805,0.7225,-33.9486,-0.7188,4689.12
short,2026-03-23 16:35:00+00:00,2026-03-23 16:35:00+00:00,2.35878,2.33167,0.6191,44.5149,0.9493,4733.64
short,2026-03-23 16:50:00+00:00,2026-03-23 16:50:00+00:00,2.32384,2.29473,0.5559,49.8295,1.0527,4783.47
short,2026-03-23 17:00:00+00:00,2026-03-23 17:00:00+00:00,2.32206,2.31557,0.7413,3.8025,0.0795,4787.27
short,2026-03-23 17:05:00+00:00,2026-03-23 17:05:00+00:00,2.31557,2.29766,0.7472,27.4531,0.5735,4814.72
short,2026-03-23 17:20:00+00:00,2026-03-23 17:20:00+00:00,2.27738,2.28308,0.5954,-21.6801,-0.4503,4793.04
short,2026-03-23 17:30:00+00:00,2026-03-23 17:30:00+00:00,2.30885,2.26968,0.5833,71.7286,1.4965,4864.77
short,2026-03-23 17:35:00+00:00,2026-03-23 17:35:00+00:00,2.26968,2.2642,0.5889,2.0161,0.0414,4866.79
short,2026-03-23 17:50:00+00:00,2026-03-23 17:50:00+00:00,2.25012,2.26825,0.6276,-48.947,-1.0057,4817.84
short,2026-03-23 18:00:00+00:00,2026-03-23 18:00:00+00:00,2.33195,2.37188,0.6736,-92.1316,-1.9123,4725.71
short,2026-03-23 18:05:00+00:00,2026-03-23 18:05:00+00:00,2.37188,2.36831,0.7236,-2.3386,-0.0495,4723.37
short,2026-03-23 18:10:00+00:00,2026-03-23 18:10:00+00:00,2.36831,2.36481,0.5656,-2.4663,-0.0522,4720.9
short,2026-03-23 18:15:00+00:00,2026-03-23 18:15:00+00:00,2.36481,2.34518,0.631,29.7458,0.6301,4750.65
long,2026-03-23 18:30:00+00:00,2026-03-23 18:30:00+00:00,2.35113,2.29957,0.6867,-113.6825,-2.393,4636.97
short,2026-03-23 18:55:00+00:00,2026-03-23 18:55:00+00:00,2.31533,2.30976,0.7005,1.8812,0.0406,4638.85
short,2026-03-23 19:00:00+00:00,2026-03-23 19:00:00+00:00,2.30976,2.31986,0.6116,-29.5622,-0.6373,4609.29
short,2026-03-23 19:05:00+00:00,2026-03-23 19:05:00+00:00,2.31986,2.31501,0.5938,0.4178,0.0091,4609.7
short,2026-03-23 19:10:00+00:00,2026-03-23 19:10:00+00:00,2.31501,2.3469,0.7289,-72.7195,-1.5775,4536.98
long,2026-03-23 20:10:00+00:00,2026-03-23 20:10:00+00:00,2.39442,2.42638,0.6308,51.4843,1.1348,4588.47
long,2026-03-23 20:20:00+00:00,2026-03-23 20:20:00+00:00,2.37984,2.40998,0.6217,48.9347,1.0665,4637.4
long,2026-03-23 20:25:00+00:00,2026-03-23 20:25:00+00:00,2.40998,2.40526,0.6289,-18.3573,-0.3959,4619.05
long,2026-03-23 21:45:00+00:00,2026-03-23 21:45:00+00:00,2.38827,2.3995,0.5599,12.4813,0.2702,4631.53
short,2026-03-23 22:45:00+00:00,2026-03-23 22:45:00+00:00,2.33402,2.33,0.8855,-1.2859,-0.0278,4630.24
short,2026-03-23 22:50:00+00:00,2026-03-23 22:50:00+00:00,2.33,2.32521,0.7216,0.2583,0.0056,4630.5
short,2026-03-23 22:55:00+00:00,2026-03-23 22:55:00+00:00,2.32521,2.30468,0.7622,31.6231,0.6829,4662.12
short,2026-03-23 23:05:00+00:00,2026-03-23 23:05:00+00:00,2.2814,2.32973,0.5643,-108.0883,-2.3184,4554.03
short,2026-03-23 23:30:00+00:00,2026-03-23 23:30:00+00:00,2.31362,2.31352,0.6161,-8.9112,-0.1957,4545.12
long,2026-03-24 00:05:00+00:00,2026-03-24 00:05:00+00:00,2.37251,2.35588,0.6837,-40.9491,-0.9009,4504.17
long,2026-03-24 00:10:00+00:00,2026-03-24 00:10:00+00:00,2.35588,2.43388,0.5946,140.1188,3.1109,4644.29
long,2026-03-24 00:25:00+00:00,2026-03-24 00:25:00+00:00,2.42527,2.4043,0.6661,-49.4453,-1.0646,4594.85
long,2026-03-24 00:40:00+00:00,2026-03-24 00:40:00+00:00,2.51627,2.54506,0.6177,43.3824,0.9442,4638.23
long,2026-03-24 01:05:00+00:00,2026-03-24 01:05:00+00:00,2.39399,2.3196,0.739,-153.4032,-3.3074,4484.83
short,2026-03-24 01:15:00+00:00,2026-03-24 01:15:00+00:00,2.13976,2.04906,0.6895,181.1329,4.0388,4665.96
short,2026-03-24 01:20:00+00:00,2026-03-24 01:20:00+00:00,2.04906,1.88192,0.8551,371.2662,7.9569,5037.23
short,2026-03-24 01:25:00+00:00,2026-03-24 01:25:00+00:00,1.88192,1.72627,0.6304,406.5448,8.0708,5443.77
short,2026-03-24 01:50:00+00:00,2026-03-24 01:50:00+00:00,1.17085,1.11688,0.6254,240.0415,4.4095,5683.81
short,2026-03-24 02:05:00+00:00,2026-03-24 02:05:00+00:00,1.0348,1.00371,0.6838,159.3994,2.8044,5843.21
short,2026-03-24 02:15:00+00:00,2026-03-24 02:15:00+00:00,1.26418,1.17345,0.9057,407.6799,6.977,6250.89
short,2026-03-24 02:20:00+00:00,2026-03-24 02:20:00+00:00,1.17345,1.03545,0.7208,722.6152,11.5602,6973.51
short,2026-03-24 02:35:00+00:00,2026-03-24 02:35:00+00:00,1.07048,0.99424,0.7291,482.7088,6.922,7456.22
short,2026-03-24 03:40:00+00:00,2026-03-24 03:40:00+00:00,0.98121,0.9839,0.5629,-35.3537,-0.4742,7420.86
short,2026-03-24 04:15:00+00:00,2026-03-24 04:15:00+00:00,0.90594,0.92483,0.7388,-169.5761,-2.2851,7251.29
short,2026-03-24 04:20:00+00:00,2026-03-24 04:20:00+00:00,0.92483,0.92821,0.5599,-41.004,-0.5655,7210.28
short,2026-03-24 04:35:00+00:00,2026-03-24 04:35:00+00:00,0.9188,0.94807,0.6456,-244.1168,-3.3857,6966.16
short,2026-03-24 04:45:00+00:00,2026-03-24 04:45:00+00:00,0.9976,1.03122,0.6717,-248.6982,-3.5701,6717.47
short,2026-03-24 04:50:00+00:00,2026-03-24 04:50:00+00:00,1.03122,1.06399,0.5561,-226.9019,-3.3778,6490.56
short,2026-03-24 04:55:00+00:00,2026-03-24 04:55:00+00:00,1.06399,1.04441,0.8117,106.461,1.6402,6597.03
short,2026-03-24 05:00:00+00:00,2026-03-24 05:00:00+00:00,1.04441,1.0123,0.6035,189.6291,2.8745,6786.65
short,2026-03-24 05:10:00+00:00,2026-03-24 05:10:00+00:00,1.04107,1.01242,0.7802,173.1938,2.552,6959.85
short,2026-03-24 05:20:00+00:00,2026-03-24 05:20:00+00:00,1.03509,1.01652,0.7447,110.9432,1.594,7070.79
short,2026-03-24 05:25:00+00:00,2026-03-24 05:25:00+00:00,1.01652,1.01554,0.5537,-7.3248,-0.1036,7063.47
short,2026-03-24 05:35:00+00:00,2026-03-24 05:35:00+00:00,0.9665,1.01784,0.7595,-389.3348,-5.512,6674.13
short,2026-03-24 05:40:00+00:00,2026-03-24 05:40:00+00:00,1.01784,1.00149,0.8624,93.8612,1.4063,6767.99
short,2026-03-24 05:45:00+00:00,2026-03-24 05:45:00+00:00,1.00149,0.98857,0.5711,73.7764,1.0901,6841.77
short,2026-03-24 05:50:00+00:00,2026-03-24 05:50:00+00:00,0.98857,1.00028,0.7911,-94.727,-1.3845,6747.04
short,2026-03-24 05:55:00+00:00,2026-03-24 05:55:00+00:00,1.00028,1.00064,0.7764,-15.9223,-0.236,6731.12
short,2026-03-24 06:45:00+00:00,2026-03-24 06:45:00+00:00,1.00437,0.994,0.6024,56.0358,0.8325,6787.16
short,2026-03-24 06:55:00+00:00,2026-03-24 06:55:00+00:00,1.00305,0.99944,0.6305,10.8528,0.1599,6798.01
short,2026-03-24 07:05:00+00:00,2026-03-24 07:05:00+00:00,1.00479,0.99964,0.5866,21.2468,0.3125,6819.26
short,2026-03-24 08:05:00+00:00,2026-03-24 08:05:00+00:00,0.99264,1.01907,0.7545,-195.2078,-2.8626,6624.05
short,2026-03-24 08:15:00+00:00,2026-03-24 08:15:00+00:00,1.04123,1.02569,0.5854,85.6135,1.2925,6709.66
short,2026-03-24 08:55:00+00:00,2026-03-24 08:55:00+00:00,1.00436,0.995,0.7832,49.1105,0.7319,6758.77
short,2026-03-24 09:20:00+00:00,2026-03-24 09:20:00+00:00,0.99901,0.99354,0.7697,23.4896,0.3475,6782.26
short,2026-03-24 09:30:00+00:00,2026-03-24 09:30:00+00:00,0.99864,0.99676,0.6467,-0.7965,-0.0117,6781.47
short,2026-03-24 09:35:00+00:00,2026-03-24 09:35:00+00:00,0.99676,1.00104,0.6966,-42.6819,-0.6294,6738.78
short,2026-03-24 09:45:00+00:00,2026-03-24 09:45:00+00:00,1.022,1.04081,0.6408,-137.5055,-2.0405,6601.28
long,2026-03-24 09:55:00+00:00,2026-03-24 09:55:00+00:00,1.0204,1.02249,0.6408,0.3183,0.0048,6601.6
long,2026-03-24 10:00:00+00:00,2026-03-24 10:00:00+00:00,1.02249,1.01963,0.714,-31.6685,-0.4797,6569.93
long,2026-03-24 10:05:00+00:00,2026-03-24 10:05:00+00:00,1.01963,1.0088,0.5506,-82.9223,-1.2621,6487.01
long,2026-03-24 10:10:00+00:00,2026-03-24 10:10:00+00:00,1.0088,1.01286,0.631,13.1335,0.2025,6500.14
long,2026-03-24 10:20:00+00:00,2026-03-24 10:20:00+00:00,1.00752,1.01316,0.5847,23.3869,0.3598,6523.53
long,2026-03-24 10:25:00+00:00,2026-03-24 10:25:00+00:00,1.01316,1.0188,0.5777,23.2677,0.3567,6546.79
long,2026-03-24 10:40:00+00:00,2026-03-24 10:40:00+00:00,0.99689,1.01303,0.5513,92.9013,1.419,6639.69
long,2026-03-24 11:30:00+00:00,2026-03-24 11:30:00+00:00,1.0291,1.02918,0.5502,-12.7632,-0.1922,6626.93
long,2026-03-24 11:40:00+00:00,2026-03-24 11:40:00+00:00,1.04064,1.04361,0.642,5.6595,0.0854,6632.59
long,2026-03-24 11:45:00+00:00,2026-03-24 11:45:00+00:00,1.04361,1.03731,0.6449,-53.3044,-0.8037,6579.29
long,2026-03-24 11:50:00+00:00,2026-03-24 11:50:00+00:00,1.03731,1.01379,0.5672,-162.3375,-2.4674,6416.95
long,2026-03-24 12:05:00+00:00,2026-03-24 12:05:00+00:00,1.00936,1.02405,0.7843,80.5569,1.2554,6497.51
long,2026-03-24 12:25:00+00:00,2026-03-24 12:25:00+00:00,1.01424,0.99931,0.6138,-108.6408,-1.672,6388.86
short,2026-03-24 13:00:00+00:00,2026-03-24 13:00:00+00:00,1.00088,0.9992,0.6583,-2.0539,-0.0321,6386.81
short,2026-03-24 13:05:00+00:00,2026-03-24 13:05:00+00:00,0.9992,1.00363,0.6548,-41.0898,-0.6434,6345.72
short,2026-03-24 13:10:00+00:00,2026-03-24 13:10:00+00:00,1.00363,1.01293,0.6323,-71.4932,-1.1266,6274.23
long,2026-03-24 15:00:00+00:00,2026-03-24 15:00:00+00:00,1.00861,1.01004,0.6801,-3.6529,-0.0582,6270.58
long,2026-03-24 15:15:00+00:00,2026-03-24 15:15:00+00:00,1.00972,1.01379,0.6598,12.7344,0.2031,6283.31
long,2026-03-24 15:20:00+00:00,2026-03-24 15:20:00+00:00,1.01379,1.01727,0.5643,9.0019,0.1433,6292.31
long,2026-03-24 16:35:00+00:00,2026-03-24 16:35:00+00:00,1.03476,1.01285,0.5841,-145.818,-2.3174,6146.49
